Year,Facility Number,Facility Name,Begin Date,End Date,County Name,Type of Control,Income Statement Item,Income Statement Amount,Amount per Adjusted Patient Day
2012,106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Non-Profit,OPERATING_MARGIN,6.53,
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,GR_PT_REV,1376083195,16855
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,DED_REV_PLUS_DSH,1108317167,13575
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,NET_REV_LESS_DSH,267766028,3280
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,OTH_OP_REV,1575063,19
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,TOT_OP_EXP,229014754,2805
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,NET_OP_LESS_DSH,40326337,494
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,NONOP_REV,5775096,71
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,NONOP_EXP,9804538,120
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,INC_TAX,0,0
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,NET_INC_LESS_DSH,36296895,445
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Investor,OPERATING_MARGIN,14.97,
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,GR_PT_REV,119211648,8279
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,DED_REV_PLUS_DSH,15037456,1044
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,TOT_CAP_REV,617872,43
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,NET_REV_LESS_DSH,104792064,7277
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,OTH_OP_REV,2079440,144
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,TOT_OP_EXP,86852651,6031
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,NET_OP_LESS_DSH,20018853,1390
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,NONOP_REV,2137917,148
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,NONOP_EXP,5632400,391
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,INC_TAX,0,0
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,EXT_ITEM,0,0
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,NET_INC_LESS_DSH,16524370,1148
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,Non-Profit,OPERATING_MARGIN,18.73,
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,GR_PT_REV,180208615,6561
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,DED_REV_PLUS_DSH,133678749,4867
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,TOT_CAP_REV,0,0
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,NET_REV_LESS_DSH,46529866,1694
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,OTH_OP_REV,227053,8
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,TOT_OP_EXP,52502852,1911
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,NET_OP_LESS_DSH,-5745933,-209
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,NONOP_REV,0,0
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,NONOP_EXP,0,0
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,INC_TAX,0,0
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,EXT_ITEM,0,0
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,NET_INC_LESS_DSH,-5745933,-209
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Investor,OPERATING_MARGIN,-12.29,
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,GR_PT_REV,1084405875,13163
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,DED_REV_PLUS_DSH,683878651,8301
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,TOT_CAP_REV,2383373,29
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,NET_REV_LESS_DSH,402910597,4891
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,OTH_OP_REV,16833876,204
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,TOT_OP_EXP,461862978,5606
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,NET_OP_LESS_DSH,-42118505,-511
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,NONOP_REV,64796509,787
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,NONOP_EXP,11301899,137
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,INC_TAX,0,0
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,EXT_ITEM,0,0
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,NET_INC_LESS_DSH,11376105,138
2012,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2012,12/31/2012,Alameda,Non-Profit,OPERATING_MARGIN,-10.03,
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,GR_PT_REV,144977929,12015
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,DED_REV_PLUS_DSH,90333545,7487
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,TOT_CAP_REV,0,0
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,NET_REV_LESS_DSH,54644384,4529
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,OTH_OP_REV,115007,10
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,TOT_OP_EXP,45713990,3789
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,NET_OP_LESS_DSH,9045401,750
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,NONOP_REV,289938,24
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,NONOP_EXP,315957,26
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,INC_TAX,0,0
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,EXT_ITEM,0,0
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,NET_INC_LESS_DSH,9019382,748
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2011,6/30/2012,Orange,Non-Profit,OPERATING_MARGIN,16.52,
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,GR_PT_REV,1160324350,10407
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,DED_REV_PLUS_DSH,674412034,6049
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,TOT_CAP_REV,0,0
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,NET_REV_LESS_DSH,485912316,4358
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,OTH_OP_REV,17176573,154
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,TOT_OP_EXP,409733619,3675
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,NET_OP_LESS_DSH,93355270,837
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,NONOP_REV,38418436,345
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,NONOP_EXP,928982,8
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,INC_TAX,0,0
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,EXT_ITEM,0,0
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,NET_INC_LESS_DSH,130844724,1174
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,Non-Profit,OPERATING_MARGIN,18.56,
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,GR_PT_REV,1346051994,10259
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,717810083,5471
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,NET_REV_LESS_DSH,628241911,4788
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,OTH_OP_REV,119220502,909
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,TOT_OP_EXP,763280656,5818
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,NET_OP_LESS_DSH,-15818243,-121
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,NONOP_REV,53736393,410
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,NONOP_EXP,13303228,101
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,NET_INC_LESS_DSH,24614922,188
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Non-Profit,OPERATING_MARGIN,-2.12,
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,GR_PT_REV,1291866972,15049
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,DED_REV_PLUS_DSH,918652387,10701
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,TOT_CAP_REV,35805699,417
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,NET_REV_LESS_DSH,409020284,4765
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,OTH_OP_REV,47665487,555
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,TOT_OP_EXP,406202444,4732
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,NET_OP_LESS_DSH,50483327,588
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,NONOP_REV,2594132,30
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,NONOP_EXP,36252370,422
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,INC_TAX,0,0
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,EXT_ITEM,0,0
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,NET_INC_LESS_DSH,16825089,196
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Non-Profit,OPERATING_MARGIN,11.05,
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,GR_PT_REV,16747660,1887
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,DED_REV_PLUS_DSH,8959310,1009
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,TOT_CAP_REV,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,NET_REV_LESS_DSH,7788350,877
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,OTH_OP_REV,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,TOT_OP_EXP,7743514,872
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,NET_OP_LESS_DSH,44836,5
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,NONOP_REV,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,NONOP_EXP,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,INC_TAX,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,EXT_ITEM,0,0
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,NET_INC_LESS_DSH,44836,5
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Investor,OPERATING_MARGIN,0.58,
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,GR_PT_REV,203061722,6460
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,DED_REV_PLUS_DSH,159529884,5075
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,TOT_CAP_REV,58527924,1862
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,NET_REV_LESS_DSH,102059762,3247
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,OTH_OP_REV,2094930,67
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,TOT_OP_EXP,93155608,2964
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,NET_OP_LESS_DSH,10999084,350
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,NONOP_REV,250106,8
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,NONOP_EXP,869836,28
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,INC_TAX,0,0
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,EXT_ITEM,0,0
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,NET_INC_LESS_DSH,10379354,330
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Non-Profit,OPERATING_MARGIN,10.56,
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,GR_PT_REV,349786308,15100
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,DED_REV_PLUS_DSH,259137713,11187
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,TOT_CAP_REV,1459225,63
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,NET_REV_LESS_DSH,92107820,3976
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,OTH_OP_REV,365715,16
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,TOT_OP_EXP,84305957,3640
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,NET_OP_LESS_DSH,8167578,353
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,NONOP_REV,4344991,188
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,NONOP_EXP,1520130,66
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,INC_TAX,0,0
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,EXT_ITEM,0,0
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,NET_INC_LESS_DSH,10992439,475
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Investor,OPERATING_MARGIN,8.83,
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,GR_PT_REV,1102804233,7177
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,748892391,4874
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,TOT_CAP_REV,1026776,7
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,NET_REV_LESS_DSH,354938618,2310
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,OTH_OP_REV,8409881,55
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,TOT_OP_EXP,343681435,2237
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,NET_OP_LESS_DSH,19667064,128
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,NONOP_REV,4164062,27
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,NONOP_EXP,0,0
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,NET_INC_LESS_DSH,23831126,155
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Non-Profit,OPERATING_MARGIN,5.41,
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,GR_PT_REV,1994747265,17833
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,1331733508,11906
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,NET_REV_LESS_DSH,663013757,5927
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,OTH_OP_REV,11362698,102
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,TOT_OP_EXP,633007307,5659
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,NET_OP_LESS_DSH,41369148,370
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,NONOP_REV,34805438,311
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,NONOP_EXP,0,0
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,NET_INC_LESS_DSH,76174586,681
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Non-Profit,OPERATING_MARGIN,6.13,
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,GR_PT_REV,600312821,9680
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,DED_REV_PLUS_DSH,419784592,6769
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,TOT_CAP_REV,829515,13
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,NET_REV_LESS_DSH,181357744,2924
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,OTH_OP_REV,2464320,40
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,TOT_OP_EXP,154734336,2495
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,NET_OP_LESS_DSH,29087728,469
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,NONOP_REV,346064,6
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,NONOP_EXP,0,0
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,INC_TAX,0,0
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,EXT_ITEM,0,0
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,NET_INC_LESS_DSH,29433792,475
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2011,8/31/2012,Fresno,Non-Profit,OPERATING_MARGIN,15.82,
2012,106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Fresno,District,GR_PT_REV,34787883,565
2012,106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Fresno,District,DED_REV_PLUS_DSH,17231577,280
