Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2012,Los Angeles,Non-Profit,1128760741.0,1131977159.0,-3216418.0,-3.03
2012,Santa Clara,Non-Profit,8789099283.0,8598773665.0,190325618.0,11.45
2012,Stanislaus,Investor,112580121.0,111707179.0,872942.0,3.04
2012,Los Angeles,Investor,3321461.0,3095756.0,225705.0,0.92
2012,Modoc,District,4448710.0,4603753.0,-155043.0,-13.59
2012,Amador,Non-Profit,189882907.0,185164658.0,4718249.0,6.5
2012,Placer,Non-Profit,369519292.0,364416378.0,5102914.0,3.43
2012,Sacramento,Non-Profit,49585607.0,52991890.0,-3406283.0,-14.1
2012,Del Norte,Non-Profit,201470003.0,205536905.0,-4066902.0,-7.95
2012,Yolo,Non-Profit,298580319.0,279427533.0,19152786.0,19.47
2012,Contra Costa,Non-Profit,668760903.0,663493206.0,5267697.0,1.69
2012,Lake,Non-Profit,199477797.0,194534055.0,4943742.0,6.87
2012,Santa Cruz,Non-Profit,149900502.0,130355766.0,19544736.0,27.83
2012,Sacramento,Non-Profit,3121011178.0,3025261380.0,95749798.0,11.13
2012,Sonoma,Non-Profit,515979491.0,512649225.0,3330266.0,-1.0
2012,Placer,Non-Profit,1575784311.0,1487114421.0,88669890.0,17.21
2012,Solano,Non-Profit,533073345.0,540716857.0,-7643512.0,-6.76
2012,Sutter,Non-Profit,60474699.0,57401021.0,3073678.0,14.72
2012,San Joaquin,Non-Profit,434954187.0,408745252.0,26208935.0,21.17
2012,Sutter,City/County,3589649.0,3589649.0,0.0,0.0
2012,Nevada,District,160085249.0,152828260.0,7256989.0,-1.28
2012,Los Angeles,Non-Profit,48048357.0,49464392.0,-1416035.0,-6.02
2012,Kern,District,38287075.0,36491397.0,1795678.0,1.1
2012,Alameda,Investor,12999015.0,12238168.0,760847.0,8.85
2012,Placer,Investor,2485192.0,2437733.0,47459.0,1.76
2012,Alameda,Investor,9561535.0,9182060.0,379475.0,6.71
2012,Los Angeles,Investor,174359098.0,172645063.0,1714035.0,3.54
2012,Ventura,Investor,160881266.0,162515543.0,-1634277.0,-5.16
2012,Alameda,Non-Profit,6719526.0,7155478.0,-435952.0,-17.94
2012,Los Angeles,Non-Profit,3042041.0,2818173.0,223868.0,7.6
2012,Los Angeles,Non-Profit,2635643775.0,2600483783.0,35159992.0,2.65
2012,San Diego,District,1264987706.0,1258900673.0,6087033.0,-0.45
2012,Los Angeles,Non-Profit,221575465.0,225315933.0,-3740468.0,-8.28
2012,Trinity,District,26007335.0,27180261.0,-1172926.0,-16.79
2012,Tulare,District,297674518.0,298790707.0,-1116189.0,-16.34
2012,San Luis Obispo,Investor,610794546.0,599314118.0,11480428.0,12.36
2012,San Francisco,Non-Profit,6943443771.0,6842698948.0,100744823.0,2.88
2012,Mendocino,Non-Profit,344040268.0,334484181.0,9556087.0,7.26
2012,San Diego,Non-Profit,2831559518.0,2870358700.0,-38799182.0,-5.08
2012,Sacramento,Non-Profit,6556790511.0,6376858146.0,179932365.0,11.17
2012,Orange,Non-Profit,3048797740.0,3001653000.0,47144740.0,5.32
2012,Los Angeles,Non-Profit,304631888.0,297275910.0,7355978.0,7.4
2012,Los Angeles,Non-Profit,2335497325.0,2394272014.0,-58774689.0,-11.37
2012,Los Angeles,Non-Profit,910283015.0,885529619.0,24753396.0,6.66
2012,Alameda,Non-Profit,1090798509.0,1094265601.0,6691328.0,2.75
2012,Ventura,City/County,954801568.0,939626308.0,15175260.0,-16.98
2012,Los Angeles,Non-Profit,313903342.0,313643398.0,259944.0,-2.59
2012,San Diego,Investor,130333197.0,127549155.0,2784042.0,6.6
2012,San Bernardino,Non-Profit,244791327.0,245144403.0,-353076.0,-0.71
2012,Riverside,Investor,95302269.0,92630390.0,2671879.0,10.9
2012,Los Angeles,Investor,169016140.0,161841441.0,7174699.0,17.37
2012,Los Angeles,Investor,192958290.0,183903958.0,9054332.0,17.41
2012,Alameda,District,1945548521.0,1928236146.0,17312375.0,-1.31
2012,Santa Cruz,Investor,732257198.0,728983640.0,3273558.0,2.66
2012,Orange,Investor,411767789.0,401510382.0,10257407.0,6.3
2012,Los Angeles,Investor,1154894156.0,1144947862.0,9946294.0,6.37
2012,Orange,Investor,258449904.0,262319675.0,-3869771.0,-4.33
2012,Orange,Investor,699023232.0,699662248.0,-639016.0,-0.36
2012,Los Angeles,Non-Profit,1891229713.0,1849157942.0,42071771.0,6.96
2012,Los Angeles,Investor,694052239.0,684023882.0,10028357.0,7.78
2012,Yolo,Non-Profit,530306342.0,524639032.0,5667310.0,5.28
2012,Statewide,,315849351675.0,311472352088.0,4656042376.0,2.31
